method,dc_mode,tau,std,inference_valid,baseline_min,negative_fraction,negative_mass,rank,stable_rank,solver,rep,n_rows,n_cols,margin,noise,tau_true,tau_error,pattern,outcome_mode,method_non_neg,std_available,max_negative_magnitude,projected_design_min_eigenvalue,projected_design_condition_number,residual_frobenius_norm,tau_raw,tau_shift
nonnegative_svd,non-convex,0.2902794781362293,,False,0.0,0.0,0.0,6,1.619688984083593,DebiasConvex,0,12,12,0.05,0.05,0.2,0.09027947813622927,row,intermittent,svd,False,-0.0,7.560709367338967,1.0,5.161260117697513,,
nonnegative_nnmf,non-convex,0.22859990022302776,,False,0.0,0.0,0.0,2,1.5812886469019192,DebiasConvex,0,12,12,0.05,0.05,0.2,0.028599900223027747,row,intermittent,nnmf,False,-0.0,9.284255026507052,1.0,5.182956687756803,,
final_clip,non-convex,0.30051396826104254,,False,0.0,0.0,0.0,7,1.6219367683506338,DebiasConvex,0,12,12,0.05,0.05,0.2,0.10051396826104253,row,intermittent,,,,,,,0.30678334589571854,-0.006269377634675999
raw,non-convex,0.25584509668301886,0.11888586622310142,True,-0.23504581825403562,0.1388888888888889,1.4352211932154593,2,1.2575673513937344,DebiasConvex,1,12,12,0.05,0.05,0.2,0.05584509668301885,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.22184687496513414,,False,0.0,0.0,0.0,8,1.2515197049883022,DebiasConvex,1,12,12,0.05,0.05,0.2,0.021846874965134128,row,intermittent,svd,False,-0.0,735690867296.0378,1.0,3.515678733874382,,
nonnegative_nnmf,non-convex,0.1949264850841659,,False,0.0,0.0,0.0,2,1.250245861960708,DebiasConvex,1,12,12,0.05,0.05,0.2,-0.005073514915834104,row,intermittent,nnmf,False,-0.0,8.414149896606084,1.0,3.5540147706944962,,
final_clip,non-convex,0.24149608285556998,,False,0.0,0.0,0.0,8,1.2531607856599554,DebiasConvex,1,12,12,0.05,0.05,0.2,0.041496082855569966,row,intermittent,,,,,,,0.25584509668301886,-0.014349013827448881
raw,non-convex,0.17027842080252228,0.14374108675947064,True,-0.030396072370570515,0.006944444444444444,0.030396072370570515,2,1.086399128102051,DebiasConvex,0,12,12,0.05,0.05,0.2,-0.029721579197477727,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,0.17027836974969351,,False,0.0,0.0,0.0,3,1.086296445463576,DebiasConvex,0,12,12,0.05,0.05,0.2,-0.029721630250306497,staggered,dense,svd,False,-0.0,6.189170829046974,1.0,4.106710298812215,,
nonnegative_nnmf,non-convex,0.16999107219419407,,False,0.0,0.0,0.0,2,1.086197479135607,DebiasConvex,0,12,12,0.05,0.05,0.2,-0.03000892780580594,staggered,dense,nnmf,False,-0.0,6.379976774857218,1.0,4.107029392054334,,
final_clip,non-convex,0.1702784208025223,,False,0.0,0.0,0.0,3,1.0862964458363746,DebiasConvex,0,12,12,0.05,0.05,0.2,-0.0297215791974777,staggered,dense,,,,,,,0.17027842080252228,2.7755575615628914e-17
raw,non-convex,0.45996720606972863,0.265353994559964,True,0.3648231673886717,0.0,0.0,2,1.0698770541582503,DebiasConvex,1,12,12,0.05,0.05,0.2,0.2599672060697286,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,0.45996737150119726,,False,0.3648231397376178,0.0,0.0,2,1.069877054697013,DebiasConvex,1,12,12,0.05,0.05,0.2,0.25996737150119725,staggered,dense,svd,False,-0.0,8.177823591428275,1.0,7.1300867277379645,,
nonnegative_nnmf,non-convex,0.4601887455796811,,False,0.3651447420073269,0.0,0.0,2,1.069862464826524,DebiasConvex,1,12,12,0.05,0.05,0.2,0.2601887455796811,staggered,dense,nnmf,False,-0.0,8.180107526230096,1.0,7.1300875492978015,,
final_clip,non-convex,0.4599672060697285,,False,0.3648231673886717,0.0,0.0,2,1.0698770541582503,DebiasConvex,1,12,12,0.05,0.05,0.2,0.2599672060697285,staggered,dense,,,,,,,0.45996720606972863,-1.1102230246251565e-16
raw,non-convex,0.29828606076912245,0.13116332515123902,True,-0.7287235383220416,0.1111111111111111,5.505426760459338,2,1.3289610915750478,DebiasConvex,0,12,12,0.05,0.05,0.2,0.09828606076912244,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.08442362308917505,,False,0.0,0.0,0.0,6,1.2592913482471084,DebiasConvex,0,12,12,0.05,0.05,0.2,-0.11557637691082497,staggered,intermittent,svd,False,-0.0,2.658181516596269,1.0,4.784727743203723,,
nonnegative_nnmf,non-convex,0.0691033525816777,,False,0.0,0.0,0.0,2,1.25501958820057,DebiasConvex,0,12,12,0.05,0.05,0.2,-0.1308966474183223,staggered,intermittent,nnmf,False,-0.0,7.435052557443183,1.0,5.132814940839439,,
final_clip,non-convex,0.24145943369143597,,False,0.0,0.0,0.0,6,1.2600517710101649,DebiasConvex,0,12,12,0.05,0.05,0.2,0.041459433691435954,staggered,intermittent,,,,,,,0.29828606076912245,-0.05682662707768649
raw,non-convex,0.07975771023688154,0.22875071505967495,True,-0.281416527805058,0.08333333333333333,2.1581929636799204,2,1.5227285647468751,DebiasConvex,1,12,12,0.05,0.05,0.2,-0.12024228976311847,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.008468413820124424,,False,0.0,0.0,0.0,5,1.435316988869756,DebiasConvex,1,12,12,0.05,0.05,0.2,-0.1915315861798756,staggered,intermittent,svd,False,-0.0,1.2209675182666975,1.0,6.041708281064168,,
nonnegative_nnmf,non-convex,-0.00014180982068219924,,False,0.0,0.0,0.0,2,1.432494910011165,DebiasConvex,1,12,12,0.05,0.05,0.2,-0.20014180982068222,staggered,intermittent,nnmf,False,-0.0,4.961531797682495,1.0,6.107825930836545,,
final_clip,non-convex,0.06708017035450475,,False,0.0,0.0,0.0,5,1.455526978744422,DebiasConvex,1,12,12,0.05,0.05,0.2,-0.13291982964549526,staggered,intermittent,,,,,,,0.07975771023688154,-0.012677539882376784
raw,non-convex,-0.12643452892729445,0.25012049213281345,True,1.1522088932817613,0.0,0.0,2,1.0477999382831404,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.07356547107270556,block,dense,,,,,,,,
nonnegative_svd,non-convex,-0.12643456938444358,,False,1.1522088801590509,0.0,0.0,2,1.047799938065237,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.07356543061555643,block,dense,svd,False,-0.0,9.26546548906592,1.0,9.18830968066469,,
nonnegative_nnmf,non-convex,-0.1336126755109967,,False,1.149832126663633,0.0,0.0,2,1.047775856251384,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.06638732448900331,block,dense,nnmf,False,-0.0,9.239933704094717,1.0,9.1885362257908,,
final_clip,non-convex,-0.12643452892729448,,False,1.1522088932817613,0.0,0.0,2,1.0477999382831404,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.07356547107270553,block,dense,,,,,,,-0.12643452892729445,-2.7755575615628914e-17
raw,non-convex,1.0907858576118892,0.22438466578762337,True,0.5288447997507963,0.0,0.0,2,1.057209201861881,DebiasConvex,1,12,12,0.05,0.2,-0.2,1.2907858576118891,block,dense,,,,,,,,
nonnegative_svd,non-convex,1.0907860080042928,,False,0.5288447847333522,0.0,0.0,2,1.0572092047084105,DebiasConvex,1,12,12,0.05,0.2,-0.2,1.2907860080042928,block,dense,svd,False,-0.0,7.070056273545923,1.0,7.110090708573398,,
nonnegative_nnmf,non-convex,1.0909652784229196,,False,0.5290184116377059,0.0,0.0,2,1.0572120082663163,DebiasConvex,1,12,12,0.05,0.2,-0.2,1.2909652784229195,block,dense,nnmf,False,-0.0,7.069862687800347,1.0,7.11009116164011,,
final_clip,non-convex,1.0907858576118892,,False,0.5288447997507963,0.0,0.0,2,1.057209201861881,DebiasConvex,1,12,12,0.05,0.2,-0.2,1.2907858576118891,block,dense,,,,,,,1.0907858576118892,0.0
raw,non-convex,-0.2949069576073832,0.15754669122181372,True,-0.39222337523578865,0.09722222222222222,1.8049460082634925,2,1.288265559295451,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.09490695760738321,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.3385337045611783,,False,0.0,0.0,0.0,7,1.2730195760656442,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.1385337045611783,block,intermittent,svd,False,-0.0,1.5169440288487253,1.0,3.9083583085791624,,
nonnegative_nnmf,non-convex,-0.3585273660666337,,False,0.0,0.0,0.0,2,1.2630951201022629,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.1585273660666337,block,intermittent,nnmf,False,-0.0,4.989596382477965,1.0,3.9896234681579332,,
final_clip,non-convex,-0.30374793617976487,,False,0.0,0.0,0.0,7,1.2702422079078177,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.10374793617976485,block,intermittent,,,,,,,-0.2949069576073832,-0.008840978572381641
raw,non-convex,-0.09028695076423389,0.08862808882092504,True,-0.42817807962817245,0.2013888888888889,5.912289876155069,2,1.3974995986389662,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.10971304923576612,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.15477736026921768,,False,0.0,0.0,0.0,9,1.3557826029211661,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.04522263973078233,block,intermittent,svd,False,-0.0,1.4271513672418419,1.0,4.88879023142852,,
nonnegative_nnmf,non-convex,-0.20324156046751307,,False,0.0,0.0,0.0,2,1.3376032254266759,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.0032415604675130605,block,intermittent,nnmf,False,-0.0,12.400999663420375,1.0,5.266692347977401,,
final_clip,non-convex,-0.12133922984042471,,False,0.0,0.0,0.0,9,1.360167432341908,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.0786607701595753,block,intermittent,,,,,,,-0.09028695076423389,-0.03105227907619082
raw,non-convex,-0.1360299945843221,0.12587488332260477,True,-0.39001393501669845,0.006944444444444444,0.39001393501669845,2,1.0597225289911847,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.0639700054156779,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,-0.13603000131514426,,False,0.0,0.0,0.0,3,1.0579720316507988,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.06396999868485576,sparse,dense,svd,False,-0.0,8.802474422882705,1.0,5.939048479459061,,
nonnegative_nnmf,non-convex,-0.15524146966544308,,False,0.0,0.0,0.0,2,1.0566673903224701,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.04475853033455693,sparse,dense,nnmf,False,-0.0,11.929583116031012,1.0,5.969357317468302,,
final_clip,non-convex,-0.1360299945843221,,False,0.0,0.0,0.0,3,1.0579720317975354,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.0639700054156779,sparse,dense,,,,,,,-0.1360299945843221,0.0
raw,non-convex,-0.3796305336499283,0.10570090204551716,True,-0.6706209462317307,0.006944444444444444,0.6706209462317307,2,1.0577643430953272,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.17963053364992831,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,-0.3796305336499283,,False,0.0,0.0,0.0,3,1.0566522201346804,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.17963053364992831,sparse,dense,svd,False,-0.0,10.073353417865228,1.0,8.327829999601807,,
nonnegative_nnmf,non-convex,-0.3804421702961525,,False,0.0,0.0,0.0,2,1.055735065866346,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.1804421702961525,sparse,dense,nnmf,False,-0.0,12.954952437795257,1.0,8.397569438652182,,
final_clip,non-convex,-0.3796305336499283,,False,0.0,0.0,0.0,3,1.0566522201346806,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.17963053364992831,sparse,dense,,,,,,,-0.3796305336499283,0.0
raw,non-convex,-0.0351168857485104,0.08931836648278324,True,-0.3592884666777025,0.08333333333333333,1.0317997221794744,2,1.2573202711481104,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.1648831142514896,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.036721305086892315,,False,0.0,0.0,0.0,7,1.244980715331768,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.1632786949131077,sparse,intermittent,svd,False,-0.0,1.2966687858556596,1.0,3.8257281846224167,,
nonnegative_nnmf,non-convex,-0.08174789611592749,,False,0.0,0.0,0.0,2,1.228168941595861,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.11825210388407252,sparse,intermittent,nnmf,False,-0.0,9.551769525524925,1.0,3.8696206748121713,,
final_clip,non-convex,-0.03618395810431078,,False,0.0,0.0,0.0,7,1.2450049493804025,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.16381604189568924,sparse,intermittent,,,,,,,-0.0351168857485104,-0.0010670723558003775
raw,non-convex,-0.18337583868612997,0.08360322216861696,True,-0.342893484300838,0.14583333333333334,2.619958166707409,2,1.7338244427928817,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.01662416131387004,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.19338932522064928,,False,0.0,0.0,0.0,8,1.6442418101332117,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.006610674779350734,sparse,intermittent,svd,False,-0.0,2.987423672560702,1.0,4.774301032281181,,
nonnegative_nnmf,non-convex,-0.20900362951496554,,False,0.0,0.0,0.0,2,1.61119762788555,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.009003629514965528,sparse,intermittent,nnmf,False,-0.0,18.668475659005118,1.0,4.8759824309417565,,
final_clip,non-convex,-0.19022131766365552,,False,0.0,0.0,0.0,8,1.6451116836197208,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.00977868233634449,sparse,intermittent,,,,,,,-0.18337583868612997,-0.006845478977525549
raw,non-convex,-0.4670584593607901,0.21078072753081917,True,0.18840269505735163,0.0,0.0,2,1.10368767446475,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.2670584593607901,row,dense,,,,,,,,
nonnegative_svd,non-convex,-0.4670585982211048,,False,0.18840265607236395,0.0,0.0,2,1.1036876718120865,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.2670585982211048,row,dense,svd,False,-0.0,8.741240175851917,1.0,7.2939125454022165,,
nonnegative_nnmf,non-convex,-0.46713687189782027,,False,0.19046708247882024,0.0,0.0,2,1.1036765635731036,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.26713687189782026,row,dense,nnmf,False,-0.0,8.741126605362828,1.0,7.293913292621689,,
final_clip,non-convex,-0.46705845936079016,,False,0.18840269505735163,0.0,0.0,2,1.10368767446475,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.26705845936079015,row,dense,,,,,,,-0.4670584593607901,-5.551115123125783e-17
raw,non-convex,0.025177864092607766,0.23698987816104652,True,0.005042880119454196,0.0,0.0,2,1.0279767163611058,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.2251778640926078,row,dense,,,,,,,,
nonnegative_svd,non-convex,0.02517788256011767,,False,0.005042876448569267,0.0,0.0,2,1.0279767164130198,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.22517788256011767,row,dense,svd,False,-0.0,8.400775467957235,1.0,7.604702080189987,,
nonnegative_nnmf,non-convex,0.0226618828847456,,False,0.0934944249196651,0.0,0.0,2,1.0277443826228057,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.22266188288474562,row,dense,nnmf,False,-0.0,8.401069581654232,1.0,7.605436612464908,,
final_clip,non-convex,0.025177864092607766,,False,0.005042880119454196,0.0,0.0,2,1.0279767163611058,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.2251778640926078,row,dense,,,,,,,0.025177864092607766,0.0
raw,non-convex,-0.06224839299793422,0.08252104928539261,True,-0.8598787313764719,0.18055555555555555,4.954587510253068,2,1.363464694990381,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.1377516070020658,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.14973603199691654,,False,0.0,0.0,0.0,8,1.2674256280424157,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.05026396800308347,row,intermittent,svd,False,-0.0,1.8450489791567886,1.0,4.128780748345343,,
nonnegative_nnmf,non-convex,-0.24108616598931082,,False,0.0,0.0,0.0,2,1.2560585803540207,DebiasConvex,0,12,12,0.05,0.2,-0.2,-0.04108616598931081,row,intermittent,nnmf,False,-0.0,14.654947155339526,1.0,4.4528725095424475,,
final_clip,non-convex,-0.11215221820909539,,False,0.0,0.0,0.0,7,1.2677314559670043,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.08784778179090462,row,intermittent,,,,,,,-0.06224839299793422,-0.04990382521116117
raw,non-convex,0.03551179323781562,0.06269094936172098,True,-0.7688357161865106,0.2569444444444444,8.527692348844221,2,1.1323376021478984,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.23551179323781563,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.20260992712897122,,False,0.0,0.0,0.0,8,1.108109046137224,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.0026099271289712067,row,intermittent,svd,False,-0.0,0.38503140854055184,1.0,3.251434510892472,,
nonnegative_nnmf,non-convex,-0.2872312957320395,,False,0.0,0.0,0.0,2,1.1079642626169748,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.08723129573203947,row,intermittent,nnmf,False,-0.0,5.972574819976057,1.0,3.5931907051965895,,
final_clip,non-convex,-0.07108665446507743,,False,0.0,0.0,0.0,8,1.0859622177127624,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.12891334553492256,row,intermittent,,,,,,,0.03551179323781562,-0.10659844770289306
raw,non-convex,-0.0847126807679935,0.17367473923602766,True,-0.041777995338507345,0.006944444444444444,0.041777995338507345,2,1.0467536466167682,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.11528731923200651,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.08929536536349811,,False,0.0,0.0,0.0,3,1.0465771509002122,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.1107046346365019,staggered,dense,svd,False,-0.0,6.879020118448073,1.0,6.440057449347772,,
nonnegative_nnmf,non-convex,-0.09151380216866187,,False,0.0,0.0,0.0,2,1.046474197927374,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.10848619783133814,staggered,dense,nnmf,False,-0.0,8.359349997596176,1.0,6.440991438940353,,
final_clip,non-convex,-0.08573165626405464,,False,0.0,0.0,0.0,3,1.0466083786261806,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.11426834373594537,staggered,dense,,,,,,,-0.0847126807679935,-0.001018975496061142
raw,non-convex,-0.12038660247749178,0.22586576288025015,True,0.8235079938782559,0.0,0.0,2,1.0636980148416504,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.07961339752250823,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.12038657561285587,,False,0.8235079924084698,0.0,0.0,2,1.0636980150804989,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.07961342438714414,staggered,dense,svd,False,-0.0,9.498928871007,1.0,7.787487347612163,,
nonnegative_nnmf,non-convex,-0.12134327384591498,,False,0.9345270038005457,0.0,0.0,2,1.063238613960761,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.07865672615408503,staggered,dense,nnmf,False,-0.0,9.496106323373786,1.0,7.788531877389316,,
final_clip,non-convex,-0.12038660247749178,,False,0.8235079938782559,0.0,0.0,2,1.0636980148416504,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.07961339752250823,staggered,dense,,,,,,,-0.12038660247749178,0.0
raw,non-convex,-0.03953610615056883,0.06722886304801905,True,-0.38872486025319236,0.1736111111111111,4.520758208700984,2,1.4943988420560201,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.1604638938494312,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.12175954666307398,,False,0.0,0.0,0.0,8,1.4650630957591126,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.07824045333692603,staggered,intermittent,svd,False,-0.0,3.198185542568912,1.0,4.165660848800528,,
nonnegative_nnmf,non-convex,-0.15213259178402477,,False,0.0,0.0,0.0,2,1.4530423757771045,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.04786740821597524,staggered,intermittent,nnmf,False,-0.0,15.35101320594578,1.0,4.2736402989562485,,
final_clip,non-convex,-0.08001540687982917,,False,0.0,0.0,0.0,8,1.4701704491205392,DebiasConvex,0,12,12,0.05,0.2,-0.2,0.11998459312017085,staggered,intermittent,,,,,,,-0.03953610615056883,-0.040479300729260335
raw,non-convex,0.04087628550136311,0.1512135689888594,True,-0.6934921047418747,0.22916666666666666,11.8012160534693,2,1.2407398827200529,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.2408762855013631,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.17580665232486165,,False,0.0,0.0,0.0,7,1.2230585480348635,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.024193347675138366,staggered,intermittent,svd,False,-0.0,3.3805178280535335,1.0,6.386725250708582,,
nonnegative_nnmf,non-convex,-0.2595949558324046,,False,0.0,0.0,0.0,2,1.2315986602289102,DebiasConvex,1,12,12,0.05,0.2,-0.2,-0.059594955832404595,staggered,intermittent,nnmf,False,-0.0,10.171641453250274,1.0,6.707128095464842,,
final_clip,non-convex,-0.05219157689138862,,False,0.0,0.0,0.0,7,1.2059567529262099,DebiasConvex,1,12,12,0.05,0.2,-0.2,0.1478084231086114,staggered,intermittent,,,,,,,0.04087628550136311,-0.09306786239275172
raw,non-convex,-0.02688469543981598,0.18921526198923472,True,0.17834822274938356,0.0,0.0,2,1.1040917768476857,DebiasConvex,0,12,12,0.05,0.2,0.2,-0.226884695439816,block,dense,,,,,,,,
nonnegative_svd,non-convex,-0.026884696864312142,,False,0.17834822291862062,0.0,0.0,2,1.1040917768167424,DebiasConvex,0,12,12,0.05,0.2,0.2,-0.22688469686431215,block,dense,svd,False,-0.0,7.95585327644197,1.0,5.9220776742174515,,
nonnegative_nnmf,non-convex,-0.027021443473947353,,False,0.17891538256435677,0.0,0.0,2,1.1040785962280013,DebiasConvex,0,12,12,0.05,0.2,0.2,-0.22702144347394737,block,dense,nnmf,False,-0.0,7.9555759220543365,1.0,5.9220778433978385,,
final_clip,non-convex,-0.02688469543981599,,False,0.17834822274938356,0.0,0.0,2,1.1040917768476857,DebiasConvex,0,12,12,0.05,0.2,0.2,-0.226884695439816,block,dense,,,,,,,-0.02688469543981598,-1.0408340855860843e-17
raw,non-convex,23.590128699482367,39.93073814075313,True,-21.052973443784765,0.25,706.1212503353673,2,1.0511431572385626,DebiasConvex,1,12,12,0.05,0.2,0.2,23.390128699482368,block,dense,,,,,,,,
nonnegative_svd,non-convex,-0.9539801413683204,,False,0.6620887575534162,0.0,0.0,2,1.0759547961027052,DebiasConvex,1,12,12,0.05,0.2,0.2,-1.1539801413683204,block,dense,svd,False,-0.0,2.8793165488262247,1.0,7.802466775457723,,
nonnegative_nnmf,non-convex,-0.9539130152838918,,False,0.666600795181524,0.0,0.0,2,1.075898172416394,DebiasConvex,1,12,12,0.05,0.2,0.2,-1.153913015283892,block,dense,nnmf,False,-0.0,2.879210881331283,1.0,7.802484103836526,,
final_clip,non-convex,3.975649523499941,,False,0.0,0.0,0.0,4,1.1792379995494846,DebiasConvex,1,12,12,0.05,0.2,0.2,3.7756495234999408,block,dense,,,,,,,23.590128699482367,-19.614479175982424
raw,non-convex,0.33734472919634856,0.10057083190652784,True,-0.4465832303644255,0.1736111111111111,3.239282116970493,2,1.6447394891889748,DebiasConvex,0,12,12,0.05,0.2,0.2,0.13734472919634855,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.3084361705240622,,False,0.0,0.0,0.0,7,1.5907515096744798,DebiasConvex,0,12,12,0.05,0.2,0.2,0.10843617052406218,block,intermittent,svd,False,-0.0,0.46513224929379104,1.0,4.146919396281977,,
nonnegative_nnmf,non-convex,0.23151230560833022,,False,0.0,0.0,0.0,2,1.5487551234330397,DebiasConvex,0,12,12,0.05,0.2,0.2,0.03151230560833021,block,intermittent,nnmf,False,-0.0,12.781937344993244,1.0,4.249397345452495,,
final_clip,non-convex,0.3229557364811542,,False,0.0,0.0,0.0,8,1.592635131212264,DebiasConvex,0,12,12,0.05,0.2,0.2,0.12295573648115421,block,intermittent,,,,,,,0.33734472919634856,-0.014388992715194338
raw,non-convex,0.19524897356823523,0.09850799117861629,True,-0.5874389505926444,0.1736111111111111,5.4674429185137186,2,1.1768180505733967,DebiasConvex,1,12,12,0.05,0.2,0.2,-0.004751026431764782,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.13290495605540903,,False,0.0,0.0,0.0,8,1.158776349490321,DebiasConvex,1,12,12,0.05,0.2,0.2,-0.06709504394459098,block,intermittent,svd,False,-0.0,1.8895560259306983,1.0,5.7441844410276826,,
nonnegative_nnmf,non-convex,0.07242272386832546,,False,0.0,0.0,0.0,2,1.1589073191841288,DebiasConvex,1,12,12,0.05,0.2,0.2,-0.12757727613167455,block,intermittent,nnmf,False,-0.0,11.373053095067174,1.0,5.978927153187124,,
final_clip,non-convex,0.171574923683456,,False,0.0,0.0,0.0,8,1.159421047164735,DebiasConvex,1,12,12,0.05,0.2,0.2,-0.028425076316544007,block,intermittent,,,,,,,0.19524897356823523,-0.023674049884779225
raw,non-convex,0.23794558954618605,0.14782016659788808,True,0.45302445516657386,0.0,0.0,2,1.0508851207928764,DebiasConvex,0,12,12,0.05,0.2,0.2,0.03794558954618604,sparse,dense,,,,,,,,
